DATE,IA00130985,Cant extract DATE,""
DATE,IA00131223,Cant extract DATE,"détruit)"
DATE,IA00131256,Cant extract DATE,"détruit)"
DATE,IA65000016,Cant extract DATE,"12e siecle"
DATE,IA65000016,Cant extract DATE,"2e moitié 16e siecle"
DATE,IA65000004,Cant extract DATE,"12e siecle"
DATE,IA65000090,Cant extract DATE,"13e siecle"
DATE,IA65000090,Cant extract DATE,"16e siecle"
DATE,IA65000012,Cant extract DATE,"13e Siècle"
DATE,IA05000083,Cant extract DATE,"3e quart 18e siecle"
DATE,IA35000139,Cant extract DATE,"1er quart 20è siècle"
DATE,IA35000061,Cant extract DATE,"détruit)"
DATE,IA68003296,Cant extract DATE,"détruit)"
DATE,IA67006175,Cant extract DATE,"détruit)"
DATE,IA67006175,Cant extract DATE,"détruit)"
DATE,IA94000083,Cant extract DATE,""
GEOLOC,IA92000087, cant understand the polygon ,"0597840 , 1133750 ,"
DATE,IA35000391,Cant extract DATE,"1ère moitié 19e siecle (détruit)"
DATE,IA78000186,Cant extract DATE,""
DATE,IA47000846,Cant extract DATE,"détruit)"
DATE,IA24000085,Cant extract DATE,"Néolithique"
DATE,IA24000235,Cant extract DATE,"Néolithique"
DATE,IA24000261,Cant extract DATE,"Néolithique"
DATE,IA24000296,Cant extract DATE,"Néolithique"
DATE,IA24000297,Cant extract DATE,"Néolithique"
DATE,IA51000209,Cant extract DATE,"?)"
DATE,IA47000684,Cant extract DATE,""
DATE,IA47000689,Cant extract DATE,""
DATE,IA47000691,Cant extract DATE,""
DATE,IA47000692,Cant extract DATE,""
DATE,IA47000696,Cant extract DATE,""
GEOLOC,IA57000040,GEOLOC is not properly formated,"0877650 ; 0878700 ; 1193400 ; 1190400"
GEOLOC,IA55000331, cant understand the polygon ,"0822300 , 0822550   1166650 , 1166400"
DATE,IA58000031,Cant extract DATE,"?)"
GEOLOC,IA54000961,GEOLOC is not properly formated,"0929100 ; 0929800 ; 0096800 ; 0096400"
GEOLOC,IA54000962,GEOLOC is not properly formated,"0929100 ; 0929800 ; 0096800 ; 0096400"
GEOLOC,IA54000978,GEOLOC is not properly formated,"0908600 ; 0908800 ; 0097250 ; 0097050"
GEOLOC,IA54000998,GEOLOC is not properly formated,"0905000 ; 0947600 ; 0112000 ; 0095200"
GEOLOC,IA54001015,GEOLOC is not properly formated,"0925700 ; 0926200 ; 0092750 ; 0092300"
GEOLOC,IA54001019,GEOLOC is not properly formated,"0925650 ; 0925950 ; 0093100 ; 0092700"
GEOLOC,IA54001024,GEOLOC is not properly formated,"0925550 ; 0926350 ; 0093950 ; 0093100"
GEOLOC,IA54001025,GEOLOC is not properly formated,"0925600 ; 0926350 ; 0093100 ; 0092050"
GEOLOC,IA54001030,GEOLOC is not properly formated,"0907800 ; 0908550 ; 0107000 ; 0106200"
GEOLOC,IA54001031,GEOLOC is not properly formated,"0905500 ; 0953400 ; 0109400 ; 0091300"
GEOLOC,IA54001354,GEOLOC is not properly formated,"0907750 ; 0908000 ; 0107350 ; 0107200"
GEOLOC,IA54001355,GEOLOC is not properly formated,"0907600 ; 0907900 ; 0107100 ; 0106900"
GEOLOC,IA54001359,GEOLOC is not properly formated,"0906100 ; 0906300 ; 0107050 ; 0106800"
GEOLOC,IA47001643,GEOLOC is not properly formated,"0453850 ; 3225400 ; 0453850 ; 3225050"
GEOLOC,IA80000140,GEOLOC is not properly formated,"."
GEOLOC,IA80000147,GEOLOC is not properly formated,"."
GEOLOC,IA80000148,GEOLOC is not properly formated,"."
GEOLOC,IA80000149,GEOLOC is not properly formated,"."
GEOLOC,IA80000157,GEOLOC is not properly formated,"."
GEOLOC,IA80000158,GEOLOC is not properly formated,"."
GEOLOC,IA80000159,GEOLOC is not properly formated,"."
GEOLOC,IA80000160,GEOLOC is not properly formated,"."
GEOLOC,IA80000161,GEOLOC is not properly formated,"."
GEOLOC,IA80000163,GEOLOC is not properly formated,"."
GEOLOC,IA80000164,GEOLOC is not properly formated,"."
GEOLOC,IA80000165,GEOLOC is not properly formated,"."
GEOLOC,IA80000166,GEOLOC is not properly formated,"."
GEOLOC,IA80000167,GEOLOC is not properly formated,"."
GEOLOC,IA80000168,GEOLOC is not properly formated,"."
GEOLOC,IA80000169,GEOLOC is not properly formated,"."
GEOLOC,IA80000170,GEOLOC is not properly formated,"."
GEOLOC,IA80000171,GEOLOC is not properly formated,"."
GEOLOC,IA80000172,GEOLOC is not properly formated,"."
GEOLOC,IA80000173,GEOLOC is not properly formated,"."
GEOLOC,IA80000174,GEOLOC is not properly formated,"."
GEOLOC,IA80000175,GEOLOC is not properly formated,"."
GEOLOC,IA80000176,GEOLOC is not properly formated,"."
GEOLOC,IA80000177,GEOLOC is not properly formated,"."
GEOLOC,IA65000154, cant understand the polygon ,"0440150 , 0440400 , 0075000 , 0074525 , 0440150"
GEOLOC,IA65000162, cant understand the polygon ,"0433775 , 0438700 , 0075400 , 0070350 , 0433775"
GEOLOC,IA65000163, cant understand the polygon ,"0426225 , 0434425 , 0066600 , 0061525 , 0426225"
